TIMESTAMP,Cs,Cm,Cd,Os,Om,Od,Mean NDVI,AveSoilVWC_180cm,AveSoilTemp_110cm,AveSoilVWC_20cm,AveBaroTemp,Precip_3D,Rnsmooth,site
2023-05-22 19:00:00,767.2300000000002,2721.9289999999996,1136.17,0.593399999999999,-0.1423899999999989,0.12931000000000026,0.32332310982336737,0.312,13.4,0.382,26.65,0.0,1.1345767220833334,NEAG
2023-05-22 20:00:00,905.3000000000002,2704.8499999999995,1041.6320000000005,0.3825300000000027,-0.1820900000000023,0.1404500000000013,0.323324493586101,0.312,13.4,0.383,23.68,0.0,1.13349400125,NEAG
2023-05-22 21:00:00,1106.203,2627.7580000000003,944.0699999999997,0.2266200000000005,-0.2403499999999994,0.15005999999999986,0.3233258773488346,0.312,13.41,0.383,20.61,0.0,1.1335041625000002,NEAG
2023-05-22 22:00:00,1129.8329999999999,2594.4069999999997,934.0370000000003,0.16832000000000136,-0.29222000000000037,0.16328999999999994,0.3233272611115682,0.312,13.41,0.383,18.77,0.0,1.133513135,NEAG
2023-05-22 23:00:00,1205.847,2543.8379999999997,909.1690000000008,0.18962999999999752,-0.35626999999999853,0.16738000000000142,0.3233286448743018,0.313,13.42,0.383,17.45,0.0,1.1335237370833335,NEAG
2023-05-23 00:00:00,1276.22,2487.0719999999997,892.2550000000001,0.19983999999999824,-0.42102999999999824,0.16740999999999673,0.3233300286370354,0.313,13.42,0.383,16.15,0.0,1.1335318766666667,NEAG
2023-05-23 01:00:00,1365.731,2429.7799999999997,866.9500000000007,0.2170500000000004,-0.47014000000000067,0.16751999999999967,0.3233748138747591,0.313,13.43,0.382,15.09,0.0,1.1335397741666668,NEAG
2023-05-23 02:00:00,1478.2869999999998,2346.57,847.6930000000002,0.2225999999999999,-0.49635999999999925,0.16759000000000057,0.3234195991124827,0.313,13.43,0.382,14.24,0.0,1.1335521133333335,NEAG
2023-05-23 03:00:00,1502.8619999999999,2320.67,836.0450000000001,0.19241999999999848,-0.4773299999999985,0.17286,0.32346438435020636,0.313,13.44,0.381,13.76,0.0,1.1335659016666666,NEAG
2023-05-23 04:00:00,1586.146,2260.5070000000005,818.7979999999998,0.22546999999999784,-0.5360200000000006,0.1873900000000006,0.32350916958793,0.313,13.45,0.381,13.01,0.0,1.1335835025,NEAG
2023-05-23 05:00:00,1685.83,2187.6690000000003,807.4099999999999,0.19797000000000153,-0.5270200000000003,0.18177999999999983,0.3235539548256537,0.313,13.45,0.381,12.2,0.0,1.13362129,NEAG
